Taxon_name,Status,MinAge,MaxAge,Site
Stephanorhinus_megarhinus,extinct,7.1,7.1,20201
Stephanorhinus_hemitoechus,extinct,0.087,0.087,28270
Anchitherium_aurelianense,extinct,17.2,17.2,24410
Anchitherium_aurelianense,extinct,17.2,17.2,24411
Brachypotherium_brachypus,extinct,17.2,17.2,24412
Hoploaceratherium_tetradactylum,extinct,14.2,14.2,23308
Molassitherium_delemontense,extinct,32.63,32.63,22863
Chilotherium_habereri,extinct,9.9,9.9,24597
Cormohipparion_weihoense,extinct,9.9,9.9,24597
Hipparion_chiai,extinct,9.9,9.9,24597
Stephanorhinus_orientalis,extinct,9.9,9.9,24597
Ceratotherium_praecox,extinct,3.6,3.6,23668
Hipparion_afarense/hasumense,extinct,3.6,3.6,23668
Brachypotherium_brachypus,extinct,16.4,16.4,20005
Lartetotherium_sansaniense,extinct,16.4,16.4,20005
Plesiaceratherium_lumiarense,extinct,16.4,16.4,20005
Prosantorhinus_douvillei,extinct,16.4,16.4,20005
Anchitherium_aurelianense,extinct,16.4,16.4,20005
Equus_sanmeniensis,extinct,1.29585,1.29585,24109
Equus_qingyangensis,extinct,1.80951,1.80951,24137
Proboscidipparion_sinense,extinct,1.80951,1.80951,24137
Ancylotherium_hennigi,extinct,5.333,5.333,23823
Ceratotherium_simum,extant,5.333,5.333,23823
Hipparion_albertense,extinct,5.333,5.333,23823
Chalicotherium_goldfussi,extinct,8.9,8.9,23309
Pliodiceros_neumayri,extinct,8.9,8.9,23309
Pliodiceros_neumayri,extinct,8.9,8.9,20229
Anisodon_grande,extinct,11.2,11.2,20066
Hippotherium_catalaunicum,extinct,11.2,11.2,20066
Palaeotherium_magnum,extinct,33.9,33.9,27512
Palaeotherium_magnum,extinct,33.9,33.9,22728
Aceratherium_incisivum,extinct,7.6,7.6,20287
Dihoplus_schleiermacheri,extinct,7.6,7.6,20287
Hippotherium_intrans,extinct,7.6,7.6,20287
Hippotherium_microdon,extinct,7.6,7.6,20287
Chalicotherium_baltavarense,extinct,7.6,7.6,20287
Karagalax_mamikhelensis,extinct,56.0,56.0,26589
Protaceratherium_minutum,extinct,21.7,21.7,21218
Diaceratherium_lemanense,extinct,21.7,21.7,21218
Plesiaceratherium_aquitanicum,extinct,21.7,21.7,21218
Ronzotherium_filholi,extinct,32.63,32.63,22845
Cadurcotherium_minus,extinct,32.63,32.63,22845
Propachynolophus_remyi,extinct,50.73,50.73,22678
Stephanorhinus_etruscus,extinct,1.88,1.88,28653
Equus_suessenbornensis,extinct,1.88,1.88,28653
Equus_altidens,extinct,1.88,1.88,28653
Chilotherium_habereri,extinct,11.2,11.2,23313
Pliodiceros_neumayri,extinct,11.2,11.2,23313
Coelodonta_antiquitatis,extinct,0.0441,0.0441,26600
Pliodiceros_neumayri,extinct,8.9,8.9,23523
Hipparion_abudhabiense,extinct,7.9015,7.9015,28818
Hipparion_garedzicum,extinct,7.1,7.1,20140
Brachypotherium_brachypus,extinct,16.4,16.4,21457
Prosantorhinus_douvillei,extinct,16.4,16.4,21457
Diaceratherium_aurelianense,extinct,19.5,19.5,26693
Aceratherium_gobiense,extinct,20.0805,20.0805,20616
Procoelodonta_borissiaki,extinct,20.0805,20.0805,20616
Equus_numidicus,extinct,3.6,3.6,23888
Ceratotherium_mauritanicum,extinct,3.6,3.6,23888
Eurygnathohippus_libycus,extinct,3.6,3.6,23888
Chalicotherium_goldfussi,extinct,17.2,17.2,21004
Equus_stenonis,extinct,3.4976666666667,3.4976666666667,20788
Aceratherium_incisivum,extinct,7.6,7.6,20141
Cremohipparion_moldavicum,extinct,7.6,7.6,20141
Anchitherium_aurelianense,extinct,16.4,16.4,20429
Chalicotherium_goldfussi,extinct,16.4,16.4,20429
Paranchitherium_karpinskii,extinct,16.4,16.4,20429
Caementodon_caucasicum,extinct,16.4,16.4,20429
Schizotherium_chucuae,extinct,27.82,27.82,27119
Meschotherium_meschethicum,extinct,27.82,27.82,27119
Ardynia_plicidentata,extinct,27.82,27.82,27119
Benaratherium_callistrati,extinct,27.82,27.82,27119
Elasmotherium_sibiricum,extinct,3.4976666666667,3.4976666666667,21195
Eurygnathohippus_hasumense,extinct,5.333,5.333,23923
Hipparion_tchicoicum,extinct,5.333,5.333,28198
Hipparion_houfenense,extinct,3.025,3.025,20758
Hipparion_tchicoicum,extinct,3.025,3.025,20758
Stephanorhinus_leptorhinus,extinct,5.3,5.3,20738
Hipparion_tchicoicum,extinct,3.275,3.275,20834
Prosantorhinus_germanicus,extinct,17.2,17.2,20007
Brachypotherium_brachypus,extinct,17.2,17.2,20007
Lartetotherium_sansaniense,extinct,17.2,17.2,20007
Plesiaceratherium_lumiarense,extinct,17.2,17.2,20007
Rhinoceros_sinensis,extinct,1.29585,1.29585,24112
Eurygnathohippus_feibeli,extinct,5.7,5.7,28334
Protaceratherium_minutum,extinct,23.0,23.0,21549
Stephanorhinus_kirchbergensis,extinct,0.424,0.424,24407
Stephanorhinus_hemitoechus,extinct,0.424,0.424,24407
Subchilotherium_intermedium,extinct,9.5,9.5,20630
Hipparion_xizangesis,extinct,9.5,9.5,20630
Equus_caballus,extant,0.3,0.3,28711
Equus_stenonis,extinct,3.6,3.6,24413
Stephanorhinus_etruscus,extinct,3.6,3.6,24413
Equus_bressanus,extinct,3.6,3.6,24413
Hippotherium_catalaunicum,extinct,11.2,11.2,20493
Stephanorhinus_etruscus,extinct,0.424,0.424,20906
Equus_stenonis,extinct,0.424,0.424,20906
Hippotherium_primigenium,extinct,9.9,9.9,20808
Stephanorhinus_kurmetiensis,extinct,9.9,9.9,20808
Chilotherium_anderssoni,extinct,9.9,9.9,20808
Dicerorhinus_primaevus,extinct,11.2,11.2,20146
Cormohipparion_africanum,extinct,11.2,11.2,20146
Plagiolophus_minor,extinct,33.77,33.77,22844
Ronzotherium_filholi,extinct,33.77,33.77,22844
Cadurcotherium_minus,extinct,33.77,33.77,22844
Stephanorhinus_megarhinus,extinct,0.781,0.781,24279
Equus_ferus,extinct,0.781,0.781,24279
Stephanorhinus_hundsheimensis,extinct,0.781,0.781,24279
Diaceratherium_aurelianense,extinct,19.5,19.5,27410
Brachypotherium_brachypus,extinct,16.4,16.4,27280
Anisodon_grande,extinct,16.4,16.4,27280
Plesiaceratherium_lumiarense,extinct,16.4,16.4,27280
Prosantorhinus_douvillei,extinct,16.4,16.4,27280
Stephanorhinus_megarhinus,extinct,7.1,7.1,20089
Ronzotherium_romani,extinct,29.97,29.97,22849
Eggysodon_gaudryi,extinct,29.97,29.97,22849
Diaceratherium_aurelianense,extinct,19.5,19.5,21377
Protaceratherium_minutum,extinct,21.7,21.7,21367
Diaceratherium_lemanense,extinct,21.7,21.7,21367
Aceratherium_acutirostratum,extinct,17.2,17.2,23262
Dicerorhinus_leakeyi,extinct,17.2,17.2,23262
Chilotheridium_pattersoni,extinct,17.2,17.2,23262
Brachypotherium_minor,extinct,17.2,17.2,23262
Hippotherium_primigenium,extinct,7.1,7.1,20691
Hipparion_gromovae,extinct,7.1,7.1,20691
Lartetotherium_sansaniense,extinct,17.2,17.2,20014
Anchitherium_aurelianense,extinct,17.2,17.2,20014
Anisodon_grande,extinct,17.2,17.2,20014
Phyllotillon_nariscus,extinct,17.2,17.2,20014
Diaceratherium_aurelianense,extinct,17.2,17.2,20014
Diceros_bicornis,extant,1.9,1.9,28339
Ceratotherium_simum,extant,1.9,1.9,28339
Hipparion_ethiopicum,extinct,1.9,1.9,28339
Equus_koobiforensis,extinct,1.9,1.9,28339
