Species	Status
Lophiomeryx_chalaniati	extinct
Lophiomeryx_gaudryi	extinct
Lophiomeryx_mouchelini	extinct
Lopholistriodon_akatidogus	extinct
Lopholistriodon_bartulensis	extinct
Lopholistriodon_kidogosana	extinct
Lopholistriodon_moruoroti	extinct
Lopholistriodon_pickfordi	extinct
Lorancahyus_hypsorhizus	extinct
Lucentia_iberica	extinct
Lucentia_pierensis	extinct
Macedonitherium_martinii	extinct
Machaeromeryx_gilchristensis	extinct
Machaeromeryx_tragulus	extinct
Macrogenis_crassigenis	extinct
Macrotragus_planifrons	extinct
Macrotragus_shansiensis	extinct
Madoqua_avifluminis	extinct
Majoreas_woodwardi	extinct
Makapania_broomi	extinct
Malaquiferus_tourteloti	extinct
Maremmia_hauptii	extinct
Maremmia_lorenzi	extinct
Masillabune_franzeni	extinct
Masillabune_martini	extinct
Masritherium_aequitoralis	extinct
Mediochoerus_blicki	extinct
Mediochoerus_johnsoni	extinct
Mediochoerus_mohavensis	extinct
Megacamelus_merriami	extinct
Megaceroides_obscurus	extinct
Megaloceros_dawkinsi	extinct
Megaloceros_giganteus	extinct
Megaloceros_matritensis	extinct
Megaloceros_novocarthaginiensis	extinct
Megaloceros_savini	extinct
Megalotragus_isaaci	extinct
Megalotragus_kattwinkeli	extinct
Megalovis_ardeus	extinct
Megalovis_guangxiensis	extinct
Megalovis_latifrons	extinct
Megalovis_piveteaui	extinct
Megatylopus_cochrani	extinct
Megatylopus_gigas	extinct
Megatylopus_matthewi	extinct
Megatylopus_primaevus	extinct
Menelikia_leakeyi	extinct
Menelikia_lyrocera	extinct
Meniscodon_picteti	extinct
Merriamoceros_coronatus	extinct
Meryceros_crucensis	extinct
Meryceros_hookwayi	extinct
Meryceros_joraki	extinct
Meryceros_major	extinct
Meryceros_nenzelensis	extinct
Meryceros_warreni	extinct
Merychyus_arenarum	extinct
Merychyus_crabilli	extinct
Merychyus_elegans	extinct
Merychyus_major	extinct
Merychyus_medius	extinct
Merychyus_minimus	extinct
Merychyus_novomexicanus	extinct
Merychyus_relictus	extinct
Merychyus_smithi	extinct
Merycobunodon_littoralis	extinct
Merycochoerus_carrikeri	extinct
Merycochoerus_chelydra	extinct
Merycochoerus_magnus	extinct
Merycochoerus_matthewi	extinct
Merycochoerus_pinensis	extinct
Merycochoerus_proprius	extinct
Merycochoerus_superbus	extinct
Merycochoerus_vantasselensis	extinct
Merycodus_necatus	extinct
Merycodus_sabulonis	extinct
Merycoides_harrisonensis	extinct
Merycoides_longiceps	extinct
Merycoides_pariogonus	extinct
Merycoides_relictus	extinct
Merycoidodon_presidioensis	extinct
Merycopotamus_dissimilis	extinct
Merycopotamus_medioximus	extinct
Merycopotamus_thachangensis	extinct
Mesembriacerus_melentisi	extinct
Mesembriportax_acrae	extinct
Mesomeryx_grangeri	extinct
Mesoreodon_floridanus	extinct
Messelobunodon_schaeferi	extinct
Metacervocerus_pardinensis	extinct
Metacervocerus_rhenanus	extinct
Metacervulus_bidens	extinct
Metacervulus_brevis	extinct
Metacervulus_capreolinus	extinct
Metacervulus_lepidus	extinct
Metacervulus_mongoliensis	extinct
Metacervulus_simplex	extinct
Metkatius_kashmiriensis	extinct
Metridiochoerus_andrewsi	extinct
Metridiochoerus_compactus	extinct
Metridiochoerus_hopwoodi	extinct
Metridiochoerus_jacksoni	extinct
Metridiochoerus_modestus	extinct
Metridiochoerus_shawi	extinct
Metriotherium_minutum	extinct
Metriotherium_mirabile	extinct
Michenia_agatensis	extinct
Michenia_deschutensis	extinct
Michenia_exilis	extinct
Michenia_yavapaiensis	extinct
Microbunodon_breviceps	extinct
Microbunodon_minimum	extinct
Microbunodon_silistrense	extinct
Micromeryx_azanzae	extinct
Micromeryx_flourensianus	extinct
Micromeryx_soriae	extinct
Micromeryx_styriacus	extinct
Microsus_cuspidatus	extinct
Microtherium_renggeri	extinct
Miolabis_californicus	extinct
Miolabis_fissidens	extinct
Miolabis_fricki	extinct
Miolabis_longiceps	extinct
Miolabis_montanus	extinct
Miolabis_princetonianus	extinct
Miolabis_transmontanus	extinct
Miotragocerus_brevicornis	extinct
Miotragocerus_gluten	extinct
Miotragocerus_gregarius	extinct
Miotragocerus_leskewitscchi	extinct
Miotragocerus_maius	extinct
Miotragocerus_monacensis	extinct
Miotragocerus_pannoniae	extinct
Miotragocerus_rugosifrons	extinct
Miotragocerus_valenciennesi	extinct
Miotylopus_gibbi	extinct
Miotylopus_leonardi	extinct
Miotylopus_taylori	extinct
Mitilanotherium_martinii	extinct
Mixtotherium_cuspidatum	extinct
Mixtotherium_lavergnense	extinct
Mixtotherium_mezi	extinct
Moiachoerus_simpsoni	extinct
Molarochoerus_yuanmouensis	extinct
Moldoredunca_amalthea	extinct
Montanatylopus_matthewi	extinct
Morotochoerus_ugandensis	extinct
Mosaicomeryx_quercyi	extinct
Moschus_grandaevus	extinct
Moschus_moschiferus	extant
Mouillacitherium_elegans	extinct
Muntiacus_bohlini	extinct
Muntiacus_hengduanshanensis	extinct
Muntiacus_lacustris	extinct
Muntiacus_leilaoensis	extinct
Muntiacus_muntjak	extant
Muntiacus_nanus	extinct
Muntiacus_polonicus	extinct
Mylohyus_elmorei	extinct
Mylohyus_floridanus	extinct
Mylohyus_fossilis	extinct
Mylohyus_longirostris	extinct
Mytonomeryx_scotti	extinct
Naemorhedus_caudatus	extant
Naemorhedus_goral	extant
Naemorhedus_sumatraensis	extinct
Namacerus_gariepensis	extinct
Namibiomeryx_senuti	extinct
Nanotragulus_fontanus	extinct
Nanotragulus_loomisi	extinct
Nanotragulus_ordinatus	extinct
Nanotragulus_planiceps	extinct
Navahoceros_lacruensis	extinct
Neodiacodexis_emryi	extinct
Neomegaloceros_gracilis	extinct
Neotragocerus_improvisus	extinct
Neotragocerus_lingreni	extinct
Nesogoral_melonii	extinct
Nguruwe_kijivium	extinct
Nguruwe_namibensis	extinct
Nipponicervus_elegans	extinct
Nipponicervus_londanensis	extinct
Nisidorcas_planicornis	extinct
Nitidarcus_asfawi	extinct
Norbertia_hellenica	extinct
Nothokemas_floridanus	extinct
Nothokemas_hidalgensis	extinct
Nothokemas_waldropi	extinct
Nothotylopus_camptognathus	extinct
Notochoerus_clarki	extinct
Notochoerus_euilus	extinct
Notochoerus_scotti	extinct
Numidocapra_crassicornis	extinct
Nyanzachoerus_australis	extinct
Nyanzachoerus_jaegeri	extinct
Nyanzachoerus_kanamensis	extinct
Nyanzachoerus_kuseralensis	extinct
Nyanzachoerus_millensis	extinct
Nyanzachoerus_nakaliensis	extinct
Nyanzameryx_pickfordi	extinct
Odocoileus_brachydontus	extinct
Odocoileus_virginianus	extant
Oioceros_atropatenes	extinct
Oioceros_jiulongkouensis	extinct
Oioceros_noverca	extinct
Oioceros_occidentalis	extinct
Oioceros_pilgrimi	extinct
Oioceros_rothi	extinct
Oioceros_wegneri	extinct
Olonbulukia_tsaidamensis	extinct
Orasius_speciosus	extinct
Orchonoceros_gromovi	extinct
Oreodontoides_oregonensis	extinct
Oreonagor_tournoueri	extinct
Oreonetes_anceps	extinct
Oreonetes_chadronensis	extinct
Oreonetes_cheyennensis	extinct
Oreonetes_douglassi	extinct
Oreonetes_gracilis	extinct
Oreonetes_nicholsae	extinct
Oreonetes_starkensis	extinct
Oreotragus_major	extinct
Oreotragus_oreotragus	extant
Oromeryx_plicatus	extinct
Oryx_eleulmensis	extinct
Oryx_gazella	extant
Osbornoceros_osborni	extinct
Ottoceros_peacevalleyensis	extinct
Ouzocerus_gracilis	extinct
Ouzocerus_pentalophosi	extinct
Ovibos_moschatus	extant
Ovibos_pallantis	extinct
Ovis_ammon	extant
Ovis_shantungensis	extinct
Oxacron_courtoisi	extinct
Oxydactylus_benedentatus	extinct
Oxydactylus_campestris	extinct
Oxydactylus_lacota	extinct
Oxydactylus_longipes	extinct
Oxydactylus_longirostris	extinct
Oxydactylus_lulli	extinct
Oxydactylus_wyomingensis	extinct
Pachygazella_grangeri	extinct
Pachyportax_giganteus	extinct
Pachyportax_latidens	extinct
Pachyportax_nagrii	extinct
Pachytragus_laticeps	extinct
Pakibune_chorlakkiensis	extinct
Pakkokuhyus_lahirii	extinct
Palaeochoerus_gergovianus	extinct
Palaeochoerus_pusillus	extinct
Palaeochoerus_typus	extinct
Palaeogiraffa_macedoniae	extinct
Palaeohypsodontus_asiaticus	extinct
Palaeohypsodontus_zinensis	extinct
Palaeolama_guanajuantensis	extinct
Palaeolama_mirifica	extinct
Palaeomeryx_annectans	extinct
Palaeomeryx_bojani	extinct
Palaeomeryx_eminens	extinct
Palaeomeryx_garsonnini	extinct
Palaeomeryx_kaupi	extinct
Palaeomeryx_lathanensis	extinct
Palaeomeryx_magnus	extinct
Palaeomeryx_sansaniensis	extinct
Palaeomeryx_tricornis	extinct
Palaeoreas_asiaticus	extinct
Palaeoreas_brachyceras	extinct
Palaeoreas_elegans	extinct
Palaeoreas_lindermayeri	extinct
Palaeoreas_zouavei	extinct
Palaeoryx_longicephalus	extinct
Palaeoryx_majori	extinct
Palaeoryx_pallasi	extinct
Palaeoryx_sinensis	extinct
Palaeoryx_stutzeli	extinct
Palaeotragiscus_longiceps	extinct
Palaeotragus_asiaticus	extinct
Palaeotragus_berislavicus	extinct
Palaeotragus_coelophrys	extinct
Palaeotragus_decipiens	extinct
Palaeotragus_expectans	extinct
Palaeotragus_gaudryi	extinct
Palaeotragus_germaini	extinct
Palaeotragus_indet	extinct
Palaeotragus_inexspectatus	extinct
Palaeotragus_lavocati	extinct
Palaeotragus_microdon	extinct
Palaeotragus_moldavicus	extinct
Palaeotragus_pavlowae	extinct
Palaeotragus_priasovicus	extinct
Palaeotragus_primaevus	extinct
Palaeotragus_progressus	extinct
Palaeotragus_quadricornis	extinct
Palaeotragus_robinsoni	extinct
Palaeotragus_rouenii	extinct
Palaeotragus_tungurensis	extinct
Parablastomeryx_floridanus	extinct
Parablastomeryx_gregorii	extinct
Parabos_athanasiui	extinct
Parabos_cordieri	extinct
Parabos_macedoniae	extinct
Parabos_soriae	extinct
Parabrachyodus_hyopotamoides	extinct
Parabunodon_anatolicum	extinct
Paracamelus_aguirrei	extinct
Paracamelus_alexejevi	extinct
Paracamelus_alutensis	extinct
Paracamelus_bessarabiensis	extinct
Paracamelus_gigas	extinct
Paracamelus_kujalnensis	extinct
Paracamelus_praebactrianus	extinct
Paracervulus_attenuatus	extinct
Paracervulus_australis	extinct
Paracervulus_bidens	extinct
Parachleuastochoerus_crusafonti	extinct
Parachleuastochoerus_huenermanni	extinct
Parachleuastochoerus_steinheimensis	extinct
Paracosoryx_alticornis	extinct
Paracosoryx_dawesensis	extinct
Paracosoryx_furlongi	extinct
Paracosoryx_loxoceros	extinct
Paracosoryx_nevadensis	extinct
Paracosoryx_pawniensis	extinct
Paracosoryx_wilsoni	extinct
Paradicrocerus_elegantulus	extinct
Paraentelodon_intermedium	extinct
Paraentelodon_macrognathus	extinct
Paragelocus_scotti	extinct
Paragelocus_suevicus	extinct
Parahexacodus_germanicus	extinct
Parahyus_vagrans	extinct
Paralabis_cedrensis	extinct
Paramiolabis_minutus	extinct
Paramiolabis_singularis	extinct
Paramiolabis_taylori	extinct
Paramiolabis_tenuis	extinct
Parantidorcas_latifrons	extinct
Paraoioceros_improvisus	extinct
Paraprotoryx_killgusi	extinct
Paraprotoryx_minor	extinct
Parapseudotragus_taurica	extinct
Parastrepsiceros_koufosi	extinct
Parastrepsiceros_sokolovi	extinct
Paratoceras_macadamsi	extinct
Paratoceras_tedfordi	extinct
Paratoceras_wardi	extinct
Paratragocerus_caucasicus	extinct
Paratylopus_cameloides	extinct
Paratylopus_labiatus	extinct
Paratylopus_primaevus	extinct
Parestigorgon_gadjingeri	extinct
Parmularius_altidens	extinct
Parmularius_altidens/angusticornis	extinct
Parmularius_angusticornis	extinct
Parmularius_atlanticus	extinct
Parmularius_braini	extinct
Parmularius_eppsi	extinct
Parmularius_pachyceras	extinct
Parmularius_pandatus	extinct
Parmularius_parvus	extinct
Parmularius_rugosus	extinct
Paroreodon_parvus	extinct
Paroxacron_bergeri	extinct
Paroxacron_valdense	extinct
Parvitragulus_priscus	extinct
Paukkaungmeryx_minutus	extinct
Pavlodaria_orlovi	extinct
Pecarichoerus_sminthos	extinct
Pediomeryx_hemphillensis	extinct
Pelea_capreolus	extant
Pelorovis_antiquus	extinct
Pelorovis_kaisensis	extinct
Pelorovis_oldowayensis	extinct
Pelorovis_turkanensis	extinct
Pentacemylus_leotensis	extinct
Pentacemylus_progressus	extinct
Perchoerus_minor	extinct
Perchoerus_probus	extinct
Perimia_falconeri	extinct
Phacochoerus_aethiopicus	extant
Phacochoerus_antiquus	extinct
Phenacocoelus_luskensis	extinct
Phenacocoelus_typus	extinct
Pheraios_chryssomallos	extinct
Phronetragus_arcnethensis	extinct
Phronetragus_secundus	extinct
Pipestoneia_douglassi	extinct
Platycemas_infans	extinct
Platygonus_bicalcaratus	extinct
Platygonus_brachyrostris	extinct
Platygonus_oregonensis	extinct
Platygonus_pearcei	extinct
Platygonus_vetus	extinct
Pleiolama_mckennai	extinct
Pleiolama_vera	extinct
Plesiaddax_depereti	extinct
Plesiaddax_inundatus	extinct
Plesiaddax_minor	extinct
Plesiomeryx_cadurcensis	extinct
Plesiomeryx_huerzeleri	extinct
Plioceros_blicki	extinct
Plioceros_dehlini	extinct
Plioceros_floblairi	extinct
Pliocervus_graecus	extinct
Pliocervus_karabastuzicus	extinct
Pliocervus_kutchurganicus	extinct
Pliocervus_matheroni	extinct
Pliocervus_pentelici	extinct
Pliocervus_pentelicus	extinct
Pliocervus_turolensis	extinct
Plioportax_ucrainicus	extinct
Pliotragus_ardeus	extinct
Poabromylus_golzi	extinct
Poabromylus_kayi	extinct
Poabromylus_minor	extinct
Poabromylus_robustus	extinct
Poebrodon_californicus	extinct
Poebrodon_kayi	extinct
Poebrotherium_chadronense	extinct
Poebrotherium_eximium	extinct
Poebrotherium_franki	extinct
Poebrotherium_wilsoni	extinct
Pomelomeryx_boulangeri	extinct
Pomelomeryx_gracilis	extinct
Pomelomeryx_wintershofensis	extinct
Pontoceros_ambiguus	extinct
Pontoceros_surprine	extinct
Potamochoerus_afarensis	extinct
Potamochoerus_magnus	extinct
Potamochoerus_palaeindicus	extinct
Potamochoerus_porcus	extant
Praedamalis_deturi	extinct
Praedamalis_howelli	extinct
Praemegaceros_obscurus	extinct
Praemegaceros_solhilacus	extinct
Praemegaceros_verticornis	extinct
Praeovibos_priscus	extinct
Praepalaeotragus_actauensis	extinct
Praesinomegaceros_asiaticus	extinct
Praesinomegaceros_venustus	extinct
Priscocamelus_wilsoni	extinct
Proamphibos_kashmiricus	extinct
Proantilocapra_platycornea	extinct
Probison_dehmi	extinct
Problastomeryx_primus	extinct
Procamelus_chersonensis	extinct
Procamelus_grandis	extinct
Procamelus_leptocolon	extinct
Procamelus_occidentalis	extinct
Procamptoceras_brivatense	extinct
Procapreolus_concudensis	extinct
Procapreolus_cusanus	extinct
Procapreolus_flerovi	extinct
Procapreolus_jinensis	extinct
Procapreolus_latifrons	extinct
Procapreolus_loczyi	extinct
Procapreolus_ukrainicus	extinct
Procapreolus_wenzensis	extinct
Procervulus_dichotomus	extinct
Procervulus_flerovi	extinct
Procervulus_ginsburgi	extinct
Procervulus_gracilis	extinct
Procervulus_praelucidus	extinct
Procobus_amalthea	extinct
Procobus_brauneri	extinct
Procobus_melania	extinct
Procranioceras_skinneri	extinct
Prodesmatochoerus_dunagani	extinct
Prodesmatochoerus_lewisi	extinct
Prodesmatochoerus_macrorhinus	extinct
Prodesmatochoerus_natronensis	extinct
Prodesmatochoerus_periculorum	extinct
Prodremotherium_elongatum	extinct
Prodremotherium_trepidum	extinct
Progiraffa_exigua	extinct
Proleptobos_birmanicus	extinct
Prolibytherium_fusus	extinct
Prolibytherium_magnieri	extinct
Prominatherium_dalmatinum	extinct
Pronodens_silberlingi	extinct
Propalaeochoerus_paronae	extinct
Propotamochoerus_hyotheriodes	extinct
Propotamochoerus_hysudricus	extinct
Propotamochoerus_palaeochoerus	extinct
Propotamochoerus_provincialis	extinct
Propotamochoerus_salinus	extinct
Propotamochoerus_wui	extinct
Prosinotragus_tenuicornis	extinct
Prosthennops_niobrarensis	extinct
Prosthennops_serus	extinct
Prosthennops_xiphidonticus	extinct
Prostrepsiceros_axiosi	extinct
Prostrepsiceros_elegans	extinct
Prostrepsiceros_fraasi	extinct
Prostrepsiceros_houtumschindleri	extinct
Prostrepsiceros_rotundicornis	extinct
Prostrepsiceros_vallesiensis	extinct
Prostrepsiceros_vinayaki	extinct
Prostrepsiceros_woodwardi	extinct
Prostrepsiceros_zitteli	extinct
Prosynthetoceras_francisi	extinct
Prosynthetoceras_orthrionanus	extinct
Prosynthetoceras_texanus	extinct
Protoceras_celer	extinct
Protoceras_neatodelpha	extinct
Protoceras_skinneri	extinct
Protodichobune_oweni	extinct
Protolabis_barstowensis	extinct
Protolabis_coartatus	extinct
Protolabis_gracilis	extinct
Protolabis_heterodontus	extinct
Protolabis_inaequidens	extinct
Protoreodon_annectens	extinct
Protoreodon_minimus	extinct
Protoreodon_pacificus	extinct
Protoreodon_parvus	extinct
Protoreodon_petersoni	extinct
Protoreodon_tardus	extinct
Protoreodon_transmontanus	extinct
Protoreodon_walshi	extinct
Protoryx_bohlini	extinct
Protoryx_capricornis	extinct
Protoryx_carolinae	extinct
Protoryx_crassicornis	extinct
Protoryx_enanus	extinct
Protoryx_heinrichi	extinct
Protoryx_laticeps	extinct
Protoryx_paralaticeps	extinct
Protoryx_solignaci	extinct
Protoryx_tadzhikistanica	extinct
Protovis_himalayensis	extinct
Protragelaphus_skouzesi	extinct
Protragelaphus_theodori	extinct
Protragocerus_chantrei	extinct
Protragocerus_gluten	extinct
Protylopus_annectens	extinct
Protylopus_pearsonensis	extinct
Protylopus_petersoni	extinct
Protylopus_robustus	extinct
Protylopus_stocki	extinct
Pseudalces_mirandus	extinct
Pseudamphimeryx_pavloviae	extinct
Pseudamphimeryx_renevieri	extinct
Pseudaxis_grayi	extinct
Pseudoblastomeryx_advena	extinct
Pseudoceras_skinneri	extinct
Pseudodama_farnetensis	extinct
Pseudodama_lyra	extinct
Pseudodama_nestii	extinct
Pseudodama_rhenanus	extinct
Pseudoeotragus_seegrabensis	extinct
Pseudolabis_dakotensis	extinct
Pseudoparablastomeryx_francescita	extinct
Pseudoparablastomeryx_scotti	extinct
Pseudoprotoceras_longinaris	extinct
Pseudoprotoceras_semicinctus	extinct
Pseudoprotoceras_taylori	extinct
Pumilovis_richwhitei	extinct
Qurliqnoria_cheni	extinct
Rabaticeras_arambourgi	extinct
Rakomeryx_sinclairi	extinct
Rakomylus_raki	extinct
Ramoceros_brevicornis	extinct
Ramoceros_marthae	extinct
Ramoceros_osborni	extinct
Ramoceros_palmatus	extinct
Ramoceros_ramosus	extinct
Rangifer_tarandus	extant
Raphicerus_campestris	extant
Raphicerus_paralius	extinct
Redunca_ambae	extinct
Redunca_arundinum	extant
Redunca_darti	extinct
Redunca_eulmensis	extinct
Redunca_khroumirensis	extinct
Retroporcus_complutensis	extinct
Rhagatherium_aegyptiacum	extinct
Rhagatherium_valdense	extinct
Robiacina_minuta	extinct
Robiacina_quercyi	extinct
Robiatherium_cournovense	extinct
Rupicapra_pyrenaica	extant
Rupicapra_rupicapra	extant
Rusa_yunnanensis	extinct
Saheloryx_solidus	extinct
Samokeros_minotaurus	extinct
Samotherium_africanum	extinct
Samotherium_boissieri	extinct
Samotherium_decipiens	extinct
Samotherium_eminens	extinct
Samotherium_irtyshense	extinct
Samotherium_maeoticum	extinct
Samotherium_major	extinct
Samotherium_mongoliense	extinct
Samotherium_neumayri	extinct
Samotherium_pamiri	extinct
Samotherium_sinense	extinct
Samotragus_pilgrimi	extinct
Samotragus_praecursor	extinct
Sanitherium_africanum	extinct
Sanitherium_jeffreysi	extinct
Sanitherium_schlagintweiti	extinct
Sarcolemur_furcatus	extinct
Schansitherium_tafelli	extinct
Schizoporcus_anatoliensis	extinct
Schizoporcus_muenzenbergensis	extinct
Schizoporcus_sinapensis	extinct
Schizoporcus_vallesiensis	extinct
Selenoportax_lydekkeri	extinct
Selenoportax_vexillarius	extinct
Sespia_nitida	extinct
Shaanxispira_baheensis	extinct
Shaanxispira_chowi	extinct
Siamotherium_pondaungensis	extinct
Siamotragulus_bugtiensis	extinct
Siamotragulus_haripounchai	extinct
Siamotragulus_indicus	extinct
Siamotragulus_sanyathanai	extinct
Sihongotherium_sihongense	extinct
Simatherium_demissum	extinct
Simatherium_kohllarseni	extinct
Simimeryx_heikeni	extinct
Simimeryx_hudsoni	extinct
Simimeryx_minutus	extinct
Simpsonodus_chacensis	extinct
Sinapodorcas_incarinatus	extinct
Sinclairomeryx_riparius	extinct
Sinocapra_minor	extinct
Sinomegaceros_konwanlinensis	extinct
Sinomegaceros_ordosianus	extinct
Sinomegaceros_pachyosteus	extinct
Sinomegaceros_robustus	extinct
Sinomegaceros_tadzhikistanis	extinct
Sinopalaeoceros_xiejiaensis	extinct
Sinoryx_bombifrons	extinct
Sinotragus_occidentalis	extinct
Sinotragus_wimani	extinct
Sivachoerus_australis	extinct
Sivachoerus_indicus	extinct
Sivachoerus_pattersoni	extinct
Sivachoerus_prior	extinct
Sivachoerus_sindiensis	extinct
Sivachoerus_syrticus	extinct
Sivameryx_africanus	extinct
Sivameryx_moneyi	extinct
Sivameryx_palaeindicus	extinct
Sivatherium_garevskii	extinct
Sivatherium_giganteum	extinct
Sivatherium_hendeyi	extinct
Sivatherium_maurusium	extinct
Sivoreas_eremita	extinct
Skoufotragus_laticeps	extinct
Skoufotragus_schlosseri	extinct
Skoufotragus_zemalisorum	extinct
Skouraia_helicoides	extinct
Soergelia_elisabethae	extinct
Soergelia_minor	extinct
Sphenophalos_middleswarti	extinct
Sphenophalos_nevadanus	extinct
Spirocerus_hsuchiayaocus	extinct
Spirocerus_peii	extinct
Spirocerus_wongi	extinct
Sporadotragus_parvidens	extinct
Sporadotragus_vasili	extinct
Stenomeryx_bahinensis	extinct
Stenomylus_gracilis	extinct
Stenomylus_hitchcocki	extinct
Stenomylus_keelinensis	extinct
Stenomylus_tubutamensis	extinct
Stephanocemas_actauensis	extinct
Stephanocemas_aralensis	extinct
Stephanocemas_brevistephanos	extinct
Stephanocemas_chinghaiensis	extinct
Stephanocemas_palmatus	extinct
Stephanocemas_rucha	extinct
Stephanocemas_thomsoni	extinct
Stibarus_montanus	extinct
Stibarus_obtusilobus	extinct
Stibarus_quadricuspis	extinct
Stibarus_yoderensis	extinct
Subantilocapra_garciae	extinct
Subdromomeryx_antilopinus	extinct
Submeryceros_crucianus	extinct
Submeryceros_minimus	extinct
Submeryceros_minor	extinct
Sus_arvernensis	extinct
Sus_australis	extinct
Sus_barbatus	extant
Sus_bijiashanensis	extinct
Sus_liuchengensis	extinct
Sus_lydekkeri	extinct
Sus_officinalis	extinct
Sus_scrofa	extant
Sus_sondaari	extinct
Sus_strozzii	extinct
Sus_subtriquetra	extinct
Sus_xiaozhu	extinct
Syncerus_acoelotus	extinct
Syncerus_caffer	extant
Syndyoceras_cooki	extinct
Synthetoceras_davisorum	extinct
Synthetoceras_tricornatus	extinct
Tanymykter_brachyodontus	extinct
Tapirulus_hyracinus	extinct
Tapirulus_perrierensis	extinct
Tapirulus_schlosseri	extinct
Tapochoerus_egressus	extinct
Tapochoerus_mcmillini	extinct
Taucanamo_grandaevum	extinct
Taucanamo_inonuensis	extinct
Taucanamo_primum	extinct
Taucanamo_sansaniense	extinct
Taurotragus_arkelli	extinct
Taurotragus_oryx	extant
Tayassu_endensis	extinct
Tchadotragus_fanonei	extinct
Tchadotragus_sudrei	extinct
Tchaltacerus_longicornis	extinct
Tethytragus_koehlerae	extinct
Tethytragus_langai	extinct
Tethytragus_stehlini	extinct
Tetraconodon_intermedius	extinct
Tetraconodon_magnus	extinct
Tetraconodon_minor	extinct
Tetraconodon_thailandicus	extinct
Texoceros_altidens	extinct
Texoceros_edensis	extinct
Texoceros_guymonensis	extinct
Texoceros_minorei	extinct
Texoceros_vaughani	extinct
Texodon_meridianus	extinct
Thaleroceros_radiciformis	extinct
Thaumastognathus_quercyi	extinct
Thinohyus_lentus	extinct
Thinohyus_siouxensis	extinct
Ticholeptus_zygomaticus	extinct
Titanotylopus_nebraskensis	extinct
Toromeryx_marginensis	extinct
Torticornis_ortokensis	extinct
Tossunnoria_pseudibex	extinct
Tragelaphus_angasi	extinct
Tragelaphus_arkelli	extinct
Tragelaphus_buxtoni	extant
Tragelaphus_gaudryi	extinct
Tragelaphus_imberbis	extant
Tragelaphus_kyaloae	extinct
Tragelaphus_lockwoodi	extinct
Tragelaphus_moroitu	extinct
Tragelaphus_nakuae	extinct
Tragelaphus_nkondoensis	extinct
Tragelaphus_pricei	extinct
Tragelaphus_rastafari	extinct
Tragelaphus_saraitu	extinct
Tragelaphus_scriptus	extant
Tragelaphus_spekei	extinct
Tragelaphus_strepsiceros	extant
Tragocerus_gregarius	extinct
Tragocerus_laticornis	extinct
Tragoportax_abyssinicus	extinct
Tragoportax_afghanicus	extinct
Tragoportax_amalthea	extinct
Tragoportax_browni	extinct
Tragoportax_csakvarensis	extinct
Tragoportax_cyrenaicus	extinct
Tragoportax_frolovi	extinct
Tragoportax_leskewitschi	extinct
Tragoportax_perimensis	extinct
Tragoportax_punjabicus	extinct
Tragoportax_rugosifrons	extinct
Tragoportax_salmontanus	extinct
Tragoportax_spectabilis	extinct
Tragoportax_validus	extinct
Tragoportax_ventiensis	extinct
Tragoreas_lagrelii	extinct
Tragoreas_oryxoides	extinct
Tragoreas_palaeosinensis	extinct
Tragospira_pannonica	extinct
Triceromeryx_pachecoi	extinct
Trilobophorus_afarensis	extinct
Tsaganohyus_pecus	extinct
Tsaidamotherium_hedini	extinct
Turcocerus_gracilis	extinct
Turcocerus_grangeri	extinct
Turcocerus_kekemaidengensis	extinct
Turcocerus_lishanensis	extinct
Turcocerus_noverca	extinct
Turiacemas_concudensis	extinct
Turritragus_casteanensis	extinct
Tuscomeryx_huerzeleri	extinct
Tyrrhenotragus_gracillimus	extinct
Udabnocerus_georgicus	extinct
Ugandax_coryndonae	extinct
Ugandax_gautieri	extinct
Umbrotherium_azzarolii	extinct
Urmiatherium_intermedium	extinct
Urmiatherium_polaki	extinct
Urmiatherium_rugosifrons	extinct
Vishnutherium_iravaticum	extinct
Wellsiana_toricornuta	extinct
Xenohyus_venitor	extinct
Xiphodon_castrense	extinct
Xiphodon_gracile	extinct
Yumaceras_figginsi	extinct
Yunnanochoerus_gandakasensis	extinct
Yunnanochoerus_lufengensis	extinct
Yunnanotherium_simplex	extinct
Zarafa_zelteni	extinct
Zephyreduncinus_oundagaisus	extinct
