Taxon_name,Status,MinAge,MaxAge,Site
Rhynchotherium_tlascalae,extinct,9.07,9.07,10012
Rhynchotherium_tlascalae,extinct,9.07,9.07,10011
Eubelodon_morrilli,extinct,14.78,14.78,10455
Eubelodon_morrilli,extinct,12.57,12.57,10456
Megabelodon_lulli,extinct,12.57,12.57,10456
Mammut_matthewi,extinct,7.59,7.59,10459
Eubelodon_morrilli,extinct,12.11,12.11,10462
Serbelodon_barbourensis,extinct,12.11,12.11,10465
Platybelodon_barnumbrowni,extinct,12.11,12.11,10465
Tetralophodon_campester,extinct,12.11,12.11,10465
Amebelodon_fricki,extinct,7.59,7.59,10466
Torynobelodon_loomisi,extinct,9.07,9.07,10469
Stegomastodon_mirificus,extinct,4.91,4.91,10472
Stegomastodon_rexroadensis,extinct,4.91,4.91,10473
Tetralophodon_campester,extinct,12.11,12.11,10478
Gnathabelodon_thorpei,extinct,9.07,9.07,10481
Amebelodon_floridanus,extinct,9.07,9.07,10481
Konobelodon_britti,extinct,6.88,6.88,10483
Torynobelodon_loomisi,extinct,7.59,7.59,10491
Stegomastodon_rexroadensis,extinct,4.91,4.91,10497
Stegomastodon_mirificus,extinct,4.91,4.91,10497
Stegomastodon_mirificus,extinct,2.63,2.63,10501
Stegomastodon_elegans,extinct,2.63,2.63,10504
Miomastodon_merriami,extinct,14.78,14.78,10323
Gomphotherium_productum,extinct,14.78,14.78,10371
Amebelodon_floridanus,extinct,7.59,7.59,10378
Amebelodon_fricki,extinct,7.59,7.59,10378
Eubelodon_morrilli,extinct,14.78,14.78,10400
Stegomastodon_mirificus,extinct,2.63,2.63,10407
Stegomastodon_mirificus,extinct,2.63,2.63,10408
Stegomastodon_mirificus,extinct,2.63,2.63,10409
Stegomastodon_mirificus,extinct,2.63,2.63,10410
Mammuthus_rumanus,extinct,3.55,3.55,24419
Anancus_arvernensis,extinct,7.6,7.6,21412
Tetralophodon_longirostris,extinct,7.6,7.6,21412
Zygolophodon_turicensis,extinct,7.6,7.6,21412
Deinotherium_giganteum,extinct,7.6,7.6,21412
Tetralophodon_longirostris,extinct,9.9,9.9,24833
Tetralophodon_longirostris,extinct,9.9,9.9,28701
Tetralophodon_longirostris,extinct,9.9,9.9,28707
Tetralophodon_longirostris,extinct,9.9,9.9,28706
Tetralophodon_longirostris,extinct,9.9,9.9,28705
Stegotetrabelodon_syrticus,extinct,8.4815,8.4815,28986
Gomphotherium_angustidens,extinct,12.85,12.85,22877
Prodeinotherium_bavaricum,extinct,16.4,16.4,27413
Gomphotherium_angustidens,extinct,16.4,16.4,27281
Prodeinotherium_bavaricum,extinct,16.4,16.4,27281
Stegodon_zhaotongensis,extinct,1.80951,1.80951,24143
Tetralophodon_longirostris,extinct,11.2,11.2,20434
Deinotherium_giganteum,extinct,11.2,11.2,20434
Anancus_arvernensis,extinct,2.45,2.45,20817
Mammuthus_meridionalis,extinct,2.45,2.45,20817
Prodeinotherium_bavaricum,extinct,16.4,16.4,27282
Gomphotherium_angustidens,extinct,17.2,17.2,27320
Gomphotherium_angustidens,extinct,20.44,20.44,26835
Tetralophodon_longirostris,extinct,20.44,20.44,26835
Prodeinotherium_hobleyi,extinct,20.44,20.44,26835
Prodeinotherium_bavaricum,extinct,17.2,17.2,21473
